design,rep,method,frobenius_relative,realized_variance,calibration
var2_student,21,ledoit_wolf,0.3505851433247061,1.7911530967674635e-06,1.102364373360141
var2_student,21,oas,0.35040491027681936,1.792985700866844e-06,1.1077361706988584
var2_student,21,pca4,0.34032535136269304,1.5866198742441836e-06,0.9249620185620764
var2_student,21,structured_q0,0.34663499514942475,1.5688899741895679e-06,0.8525909077147403
var2_student,21,residual_qr_50,0.34671484709851186,1.6309647980454775e-06,0.9371422873689308
var2_student,22,sample,0.29377224923470163,2.063057514730223e-06,0.9584316868825963
var2_student,22,ledoit_wolf,0.29699689582041267,2.0389808484614253e-06,0.9025667139705675
var2_student,22,oas,0.2969483482749979,2.0393173125028735e-06,0.903389326084028
var2_student,22,pca4,0.2924305224033019,1.8552977971616766e-06,0.8666183844280516
var2_student,22,structured_q0,0.29300578428661556,1.8517791218464646e-06,0.8107079356710725
var2_student,22,residual_qr_50,0.2930910058201259,1.9096465341092545e-06,0.8394286575323963
var2_student,23,sample,0.47362052335699867,1.4077180340445206e-06,0.9147371700619296
var2_student,23,ledoit_wolf,0.4593964408736357,1.3800180440239411e-06,0.8279183248282574
var2_student,23,oas,0.4601601973959589,1.3815534808924187e-06,0.8329783711293498
var2_student,23,pca4,0.48186567551423926,1.2758010986996546e-06,0.7535298755472201
var2_student,23,structured_q0,0.47358181035956876,1.2730512787478763e-06,0.7018398711016665
var2_student,23,residual_qr_50,0.47347561425690876,1.295434738737838e-06,0.7525879708383993
var2_student,24,sample,0.3316708573764213,2.183508233522376e-06,1.426040251645543
var2_student,24,ledoit_wolf,0.3222019683082518,2.1246706199644626e-06,1.278693776729022
var2_student,24,oas,0.32256431744764164,2.1270472335630705e-06,1.284848345896825
var2_student,24,pca4,0.33788387786451046,1.9204689862319303e-06,1.1040467661003466
var2_student,24,structured_q0,0.33209485495302954,1.907382701802247e-06,1.0294670489043163
var2_student,24,residual_qr_50,0.3317418846770789,1.9282952534481192e-06,1.0957460224656983
var2_student,25,sample,0.5742963108712933,2.413923766471614e-06,2.147153757809746
var2_student,25,ledoit_wolf,0.5685479163143559,2.377779270099246e-06,1.9387604010111468
var2_student,25,oas,0.5682203046504222,2.375609390275851e-06,1.9259215208907228
var2_student,25,pca4,0.5777870068533428,2.1985054523932347e-06,1.631772924117551
var2_student,25,structured_q0,0.5739766351076165,2.2004996482282973e-06,1.5270334827973417
var2_student,25,residual_qr_50,0.5740391763809376,2.2436170618408373e-06,1.6908506575979676
var2_student,26,sample,0.4968015303708123,2.6986182099933936e-06,1.566147910558958
var2_student,26,ledoit_wolf,0.5002098150923415,2.647225573567039e-06,1.4435034033266563
var2_student,26,oas,0.5000057204275535,2.65036705350187e-06,1.4512650273334187
var2_student,26,pca4,0.4936181893139749,2.273844939677962e-06,1.3295684051125625
var2_student,26,structured_q0,0.496967158530949,2.2441241712731333e-06,1.2126387753689112
var2_student,26,residual_qr_50,0.49682448714374416,2.4007005993248552e-06,1.3104334526700554
var2_student,27,sample,0.6288320600611617,2.0767503007969046e-06,1.1977279422362714
var2_student,27,ledoit_wolf,0.6182220510999256,2.0376749672577097e-06,1.0712312330632803
var2_student,27,oas,0.6192224161330414,2.0414402313258654e-06,1.0839693219361903
var2_student,27,pca4,0.6330361438193058,1.8477943602125182e-06,0.8783695808114587
var2_student,27,structured_q0,0.6284053837756697,1.828666001652413e-06,0.8079017286267669
var2_student,27,residual_qr_50,0.6285273564900654,1.8680481339993464e-06,0.9050480553744639
var2_student,28,sample,0.35697078165534146,3.019055920745353e-06,1.876838790126072
var2_student,28,ledoit_wolf,0.36336554874993177,2.9684899159697307e-06,1.720368701759239
var2_student,28,oas,0.3631484251955624,2.97020423563756e-06,1.7259650374043145
var2_student,28,pca4,0.3521607001140075,2.7374209752211025e-06,1.5399704620135455
var2_student,28,structured_q0,0.3563915543572061,2.750741768432464e-06,1.4362998322174496
var2_student,28,residual_qr_50,0.3565807602755417,2.779985863086762e-06,1.5214542333268968
var2_student,29,sample,0.3486494296606092,3.232946102002071e-06,2.051467645389037
var2_student,29,ledoit_wolf,0.3558871359829131,3.164601542187885e-06,1.8530872078446317
var2_student,29,oas,0.355837982151346,3.165067359541591e-06,1.854468704178461
var2_student,29,pca4,0.3425660133285621,2.749559365056227e-06,1.4933903151849632
var2_student,29,structured_q0,0.3482937790522527,2.7576338609321124e-06,1.3912797496110512
var2_student,29,residual_qr_50,0.3483693075131849,2.8805251811485793e-06,1.5494759763161123
var2_student,30,sample,0.2282776739892047,2.3557808009228206e-06,1.1115147054278873
var2_student,30,ledoit_wolf,0.22589042929292824,2.320885587474868e-06,1.0379582560395721
var2_student,30,oas,0.22593411199020416,2.3217704013239364e-06,1.0399051901456506
var2_student,30,pca4,0.2271547986177349,2.164219870426992e-06,0.9607289083505135
var2_student,30,structured_q0,0.22583737593225514,2.1327316432448023e-06,0.8836228358893167
var2_student,30,residual_qr_50,0.22653863353798023,2.151048982242303e-06,0.9135725260871684
var2_student,31,sample,0.6394489643948482,2.343561430453839e-06,1.509306380915854
var2_student,31,ledoit_wolf,0.627027888261458,2.2990260832281655e-06,1.391120363329528
var2_student,31,oas,0.627977669501087,2.3028267595803353e-06,1.4014950052241444
var2_student,31,pca4,0.6431935232260535,1.9224278423390796e-06,1.1616389590567533
var2_student,31,structured_q0,0.6381344088626043,1.9190119407551056e-06,1.0776157770990642
var2_student,31,residual_qr_50,0.6387159479571801,2.054921713820453e-06,1.189995910661937
var2_student,32,sample,0.29112095495631274,2.074671263857691e-06,1.239606427836418
var2_student,32,ledoit_wolf,0.2854788389295673,2.041510346903917e-06,1.153348362249713
var2_student,32,oas,0.28555637385440624,2.0420162733360046e-06,1.1547287364866694
var2_student,32,pca4,0.2947188355916923,1.7950439344454196e-06,1.0612138189470917
var2_student,32,structured_q0,0.2894308785539325,1.8054474744533517e-06,0.9924154771108293
var2_student,32,residual_qr_50,0.28987343161572615,1.876915550916741e-06,1.0390664101539218
var2_student,33,sample,0.23597109262868982,2.084052723476903e-06,1.4926089707486514
var2_student,33,ledoit_wolf,0.23793863401037,2.0506866778780652e-06,1.3703362957331344
var2_student,33,oas,0.2379020118655838,2.0512548814002606e-06,1.372504667594868
var2_student,33,pca4,0.23349501629717373,1.8602901572015428e-06,1.2770636950686174
var2_student,33,structured_q0,0.23526571143016844,1.8656642519562547e-06,1.1895126017826891
var2_student,33,residual_qr_50,0.23546647686637615,1.911749585984766e-06,1.2472431893222007
var2_student,34,sample,0.4350128344552595,3.1745929576879227e-06,1.3381080093808024
var2_student,34,ledoit_wolf,0.42238953828141934,3.1018668051804554e-06,1.232354524634773
var2_student,34,oas,0.42258688074467216,3.103074137108727e-06,1.2341872914886176
var2_student,34,pca4,0.44205036130226494,2.7880748946828507e-06,1.2641478772129153
var2_student,34,structured_q0,0.43387196361982966,2.7404808896473584e-06,1.161212675481098
var2_student,34,residual_qr_50,0.4343120626410087,2.834305869056427e-06,1.1568484140639717
var2_student,35,sample,0.23625769074477496,2.152262425164571e-06,1.4064687858250133
var2_student,35,ledoit_wolf,0.24163382251667387,2.1172789394591808e-06,1.300769722903532
var2_student,35,oas,0.24148818322591062,2.118213001705648e-06,1.3037238388741332
var2_student,35,pca4,0.23445358042968367,1.9518271268160134e-06,1.224666610394468
var2_student,35,structured_q0,0.23641120287587347,1.9481255360108394e-06,1.1406862640832844
var2_student,35,residual_qr_50,0.23613957959666645,1.9772801016760443e-06,1.186077869789591
var2_student,36,sample,0.29321751695079745,3.2694086932279057e-06,2.4863175483714954
var2_student,36,ledoit_wolf,0.29344837171913185,3.189398388089083e-06,2.2410470617995166
var2_student,36,oas,0.2934409555527816,3.190691237831308e-06,2.2450884616075184
var2_student,36,pca4,0.29214872100720485,2.6804035143473106e-06,1.763574012999138
var2_student,36,structured_q0,0.29238653695652655,2.710443287806481e-06,1.675571381360745
var2_student,36,residual_qr_50,0.2926542395493738,2.8933586302047916e-06,1.912491453199093
var2_student,37,sample,0.5830222471846522,1.90977254621624e-06,0.8906459115270182
var2_student,37,ledoit_wolf,0.5704543415083838,1.8705020103996143e-06,0.832600233628478
var2_student,37,oas,0.5705733518088377,1.8708933334557412e-06,0.8332118078874353
var2_student,37,pca4,0.590129003016898,1.6169659825981692e-06,0.7517105094045217
var2_student,37,structured_q0,0.5824718625711475,1.6299049656308781e-06,0.7071062310048293
var2_student,37,residual_qr_50,0.5825139964152509,1.687312723992142e-06,0.7339037026160106
var2_student,38,sample,0.29977925472999206,1.4875891829849804e-06,1.0400421799415525
var2_student,38,ledoit_wolf,0.3047151701646676,1.449671109559693e-06,0.9460109879020667
var2_student,38,oas,0.3048039869616948,1.4490042541301818e-06,0.9443108729483017
var2_student,38,pca4,0.29580167971342275,1.2778255627740833e-06,0.8150646411611175
var2_student,38,structured_q0,0.29923792334094435,1.2600239744018197e-06,0.7490624701946625
var2_student,38,residual_qr_50,0.2993225839652594,1.2969325341514521e-06,0.7950346096599271
var2_student,39,sample,0.2956500035784279,2.116053430948266e-06,1.4826662443919174
var2_student,39,ledoit_wolf,0.2941017421113122,2.0712858662027667e-06,1.3123896469232141
var2_student,39,oas,0.2942272073597644,2.076355373854352e-06,1.331959826995873
var2_student,39,pca4,0.2985367893889261,1.80704467843135e-06,0.9587362951577809
var2_student,39,structured_q0,0.2942572237309027,1.7855235400648035e-06,0.8799186776177806
var2_student,39,residual_qr_50,0.29476844544213987,1.8829823389910884e-06,1.0554675257628272
var2_student,40,sample,0.3647672580684385,3.1070227036186372e-06,2.1396708870140615
var2_student,40,ledoit_wolf,0.37142587549639866,3.024788614772156e-06,1.9111923323827635
var2_student,40,oas,0.3710337625655269,3.0297300583455153e-06,1.9251922738062026
var2_student,40,pca4,0.36193345425509627,2.5935969915658483e-06,1.6064178406777538
var2_student,40,structured_q0,0.3643210611615069,2.5840702511458444e-06,1.502282654231077
var2_student,40,residual_qr_50,0.36449149052059115,2.7208368225751775e-06,1.6332120459645012
var2_student,41,sample,0.4159560173047729,2.3573639712050632e-06,1.4963125722711093
var2_student,41,ledoit_wolf,0.4163785021273909,2.3038749267912757e-06,1.368614650502484
var2_student,41,oas,0.416322839799992,2.3082884704385414e-06,1.3795936709650103
var2_student,41,pca4,0.4138870308917773,1.986969252107799e-06,1.2596582742499742
var2_student,41,structured_q0,0.4149983628873865,1.9754147772928357e-06,1.171081091005502
var2_student,41,residual_qr_50,0.4152965063754702,2.0872582083855532e-06,1.2444346093684284
var2_student,42,sample,0.21503573910394796,2.0124800495137646e-06,1.1537845398239763
var2_student,42,ledoit_wolf,0.21448671988297774,1.989095311348308e-06,1.0846473627392876
var2_student,42,oas,0.2144763792574703,1.9881982727718553e-06,1.0818380992263583
var2_student,42,pca4,0.21120184262989222,1.927675138337581e-06,1.0024867453087545
var2_student,42,structured_q0,0.214802434632672,1.9121407948680375e-06,0.9231058625083906
var2_student,42,residual_qr_50,0.21473945457268948,1.8865812817602142e-06,0.9580008701721364
var2_student,43,sample,0.49068119657363723,2.4772286087406827e-06,1.449518156249573
var2_student,43,ledoit_wolf,0.49699805048624496,2.432821533017783e-06,1.3277150829615796
var2_student,43,oas,0.49644903870142915,2.436750319035348e-06,1.3389353126389965
var2_student,43,pca4,0.48726401053198537,2.2602228758655686e-06,1.313038750778641
var2_student,43,structured_q0,0.49068921064768056,2.239507146142715e-06,1.2179767598577855
var2_student,43,residual_qr_50,0.4906437516150136,2.283336747777661e-06,1.2470989795594754
var2_student,44,sample,0.4400353458852794,1.9168554072651128e-06,1.2406281303513105
var2_student,44,ledoit_wolf,0.44477645955042855,1.8847375852782027e-06,1.1461395765278675
var2_student,44,oas,0.4449924179654931,1.883296667755201e-06,1.1416081682023624
var2_student,44,pca4,0.4359570189299719,1.7824239518614747e-06,1.0540581119043977
var2_student,44,structured_q0,0.43983017022540727,1.7668962859791152e-06,0.9741339558006845
var2_student,44,residual_qr_50,0.4398499456444566,1.7614429951143691e-06,1.0160078539160804
var2_student,45,sample,0.6387140722241109,2.2037080602542655e-06,1.222816790807895
var2_student,45,ledoit_wolf,0.6200649954599807,2.175524550373701e-06,1.1311254192008064
var2_student,45,oas,0.621227074095608,2.1773995433024774e-06,1.137510787928936
var2_student,45,pca4,0.6505034064278683,1.9659162554772314e-06,0.9146115764993532
var2_student,45,structured_q0,0.6391132900432137,1.988491299034406e-06,0.8778313452835782
var2_student,45,residual_qr_50,0.6387475344779164,2.043815799973875e-06,0.9749178585611433
var2_student,46,sample,0.48754113936765403,1.7762854731096732e-06,1.124175009608718
var2_student,46,ledoit_wolf,0.4919300270670538,1.7399586225088552e-06,1.016380339529327
var2_student,46,oas,0.49198644455465707,1.7395046689701833e-06,1.0149677852591057
var2_student,46,pca4,0.4835405915524023,1.551871284394245e-06,0.9185369472645922
var2_student,46,structured_q0,0.4869595119335529,1.569225946524811e-06,0.8713158543230412
var2_student,46,residual_qr_50,0.4871968618661259,1.6083219833699187e-06,0.9155951846806053
var2_student,47,sample,0.40978761371179456,2.420049235911515e-06,1.5411328036099472
var2_student,47,ledoit_wolf,0.40875236070618615,2.3881180561698813e-06,1.4153981423082238
var2_student,47,oas,0.40878064209152754,2.3892523155171196e-06,1.4200595385459962
var2_student,47,pca4,0.41005954842737147,2.2747516397252968e-06,1.2032109670563502
var2_student,47,structured_q0,0.4095037596091973,2.2755437144413893e-06,1.1241771106385576
var2_student,47,residual_qr_50,0.40951384184805667,2.2684650841780035e-06,1.2180614859923122
var2_student,48,sample,0.37054583255962015,2.4330566459268474e-06,1.1367186858238776
var2_student,48,ledoit_wolf,0.3575615782149866,2.377197636841413e-06,1.0408861990089953
var2_student,48,oas,0.35914899477238993,2.384484300616164e-06,1.053836763953754
var2_student,48,pca4,0.37779633876261354,2.097418516702463e-06,0.9547349320056718
var2_student,48,structured_q0,0.36961323745114516,2.0868887089322173e-06,0.8850783179839554
var2_student,48,residual_qr_50,0.3699167988517423,2.1762856147004932e-06,0.9416373228386501
var2_student,49,sample,0.3593353760315921,3.3404227736615727e-06,2.1780549897783015
var2_student,49,ledoit_wolf,0.35721988907011026,3.2779748209819254e-06,1.9591413197312446
var2_student,49,oas,0.35727388130867127,3.2798157276090865e-06,1.96572901393866
var2_student,49,pca4,0.3591131460210348,2.9054918025505745e-06,1.5315463511203262
var2_student,49,structured_q0,0.3583092193394679,2.914429026149006e-06,1.446283249839701
var2_student,49,residual_qr_50,0.3586545786289028,3.0302872995449054e-06,1.6544792785319398
var2_student,50,sample,0.33625921817546645,2.126284925283495e-06,1.109188968628775
var2_student,50,ledoit_wolf,0.34133574676879286,2.101137677741535e-06,1.0235279852264059
var2_student,50,oas,0.3406348855765963,2.1044576689434275e-06,1.035818622657062
var2_student,50,pca4,0.33365823836705255,2.0071963983809326e-06,1.087983302323989
var2_student,50,structured_q0,0.33558895126328736,2.007785243544769e-06,1.0151240071924017
var2_student,50,residual_qr_50,0.3358291068015913,2.0167853844407606e-06,1.0003813767660013
var2_student,51,sample,0.41936604042909337,2.3326093204162217e-06,1.432359494543981
var2_student,51,ledoit_wolf,0.4221044443215413,2.2913078056154874e-06,1.3048200253249245
var2_student,51,oas,0.42202387530092766,2.292472411711533e-06,1.308537766363748
var2_student,51,pca4,0.4150332149529399,2.0247483901033633e-06,1.1747913855269518
var2_student,51,structured_q0,0.4187450966507566,2.014703955015487e-06,1.0757633146564374
var2_student,51,residual_qr_50,0.41894618870947137,2.105888352325314e-06,1.1599985981628884
var2_student,52,sample,0.4372498390920446,2.1753161352011165e-06,1.0270407105263974
var2_student,52,ledoit_wolf,0.4254988310203797,2.1426046399826645e-06,0.9620628651971231
var2_student,52,oas,0.4257702996954082,2.143410939411194e-06,0.9637577222377989
var2_student,52,pca4,0.444279836191044,2.004381607315009e-06,0.9423872707533527
var2_student,52,structured_q0,0.43611134465469015,2.0087880600833316e-06,0.8839925048483176
var2_student,52,residual_qr_50,0.4364471043771442,2.0145026804443047e-06,0.892908915468547
var2_student,53,sample,0.2266971468566142,2.23205042855324e-06,1.0855701862215756
var2_student,53,ledoit_wolf,0.2217487271537245,2.201488290058082e-06,1.0036326629361534
var2_student,53,oas,0.22181933317865696,2.2019896199193615e-06,1.0050501862567158
var2_student,53,pca4,0.23090380832238872,2.0417051974098475e-06,0.8794086988405664
var2_student,53,structured_q0,0.22441925479792008,2.039355000589952e-06,0.8213807651635672
var2_student,53,residual_qr_50,0.22518308155751854,2.0658303127109012e-06,0.8775957902395369
var2_student,54,sample,0.510138141417416,2.5206345552519048e-06,1.4698226490633635
var2_student,54,ledoit_wolf,0.5052427676353267,2.472967202886456e-06,1.3699648650877199
var2_student,54,oas,0.505149445972072,2.472006911789018e-06,1.3678395829902577
var2_student,54,pca4,0.510502139895113,2.2642044774065456e-06,1.3482422634748945
var2_student,54,structured_q0,0.5098007183358868,2.2665015170156546e-06,1.2626785416052815
var2_student,54,residual_qr_50,0.5097907238169607,2.2637710854299203e-06,1.2442018236643204
var2_student,55,sample,0.794097868515819,2.5235916165683506e-06,1.276389584158227
var2_student,55,ledoit_wolf,0.7751144990138318,2.464138315194051e-06,1.1541282812188844
var2_student,55,oas,0.7766660649055109,2.468879665906006e-06,1.1647013711577516
var2_student,55,pca4,0.8024439411897039,2.337843999979373e-06,1.15480145337628
var2_student,55,structured_q0,0.79325367544023,2.348700814331017e-06,1.0735784287177612
var2_student,55,residual_qr_50,0.7935663618917991,2.3120602181755867e-06,1.0730119180532602
var2_student,56,sample,0.46441143315286487,1.8557422367498545e-06,1.2048813133478447
var2_student,56,ledoit_wolf,0.46820379268024814,1.8236000642143254e-06,1.1024110563190532
var2_student,56,oas,0.4681917049849661,1.8237001888632073e-06,1.1027422445746677
var2_student,56,pca4,0.45965903464720975,1.6384931156116497e-06,0.9304603329415105
var2_student,56,structured_q0,0.4640907266878398,1.6403424055003593e-06,0.8691178587935018
var2_student,56,residual_qr_50,0.4641465032481058,1.6922726526824504e-06,0.9636034823182306
var2_student,57,sample,0.36756905833466486,2.510215162818704e-06,1.5611120330244153
var2_student,57,ledoit_wolf,0.3602511249035672,2.4800865224141608e-06,1.452004702227893
var2_student,57,oas,0.3601766447037249,2.4797494693566457e-06,1.4507450660895729
var2_student,57,pca4,0.3705591918442569,2.2020073348638673e-06,1.2156328822706637
var2_student,57,structured_q0,0.3673782938286702,2.2099961558672742e-06,1.1585530349387598
var2_student,57,residual_qr_50,0.36717283973299947,2.3103957001003535e-06,1.2821149302303874
var2_student,58,sample,0.30228791312664416,2.38793845018599e-06,1.2225380295896016
var2_student,58,ledoit_wolf,0.30207933290751177,2.3594948480200492e-06,1.1332697676027308
var2_student,58,oas,0.30207897036895404,2.3595456425644896e-06,1.133435108361863
var2_student,58,pca4,0.3046014813703689,2.1462820063489228e-06,1.099591707009187
var2_student,58,structured_q0,0.3009188392219935,2.141377300969845e-06,1.0242947429162113
var2_student,58,residual_qr_50,0.3013870079198546,2.2204800503710877e-06,1.0600948741064558
var2_student,59,sample,0.5867649728112332,2.8635722225433664e-06,1.6079159012010045
var2_student,59,ledoit_wolf,0.5748197156508151,2.805837924943449e-06,1.475787120770647
var2_student,59,oas,0.5748815719570138,2.806139992146957e-06,1.4765245606679998
var2_student,59,pca4,0.5937787204028457,2.5402118243473843e-06,1.3944364223585237
var2_student,59,structured_q0,0.5861251463585877,2.53062827536886e-06,1.2980425514382654
var2_student,59,residual_qr_50,0.586293446778611,2.5958441813561196e-06,1.3469482195088054
var2_student,60,sample,0.424369825195437,2.625551299901398e-06,1.4485852121081286
var2_student,60,ledoit_wolf,0.4207226622027403,2.5691527533488183e-06,1.3360840945280648
var2_student,60,oas,0.4206847499226225,2.568517847703691e-06,1.3347551416328367
var2_student,60,pca4,0.42573299340237464,2.277679939027524e-06,1.3098710165541267
var2_student,60,structured_q0,0.42351732745434,2.305749623772514e-06,1.2350855352829426
var2_student,60,residual_qr_50,0.42380352384800823,2.3522563436856385e-06,1.2443827590632188
var2_student,61,sample,0.6227040329840956,1.9905536717487553e-06,1.1561578754173039
var2_student,61,ledoit_wolf,0.6084135985954678,1.940891114301407e-06,1.0382475513275464
var2_student,61,oas,0.6090044783986596,1.9429923776292257e-06,1.0434024384430287
var2_student,61,pca4,0.6312533887735521,1.6354126361183986e-06,0.8411420211104922
var2_student,61,structured_q0,0.6227196572328418,1.6617215747246056e-06,0.7962388111481244
var2_student,61,residual_qr_50,0.6225628163374807,1.752050638064521e-06,0.8829363630007993
var2_student,62,sample,0.3949733212554105,2.2334628041372456e-06,1.4281835941249335
var2_student,62,ledoit_wolf,0.39288673011869063,2.1796239055733825e-06,1.2997811698184314
var2_student,62,oas,0.3929704880941324,2.1821194850332936e-06,1.3059041982239104
var2_student,62,pca4,0.39294584940438354,1.9072185612668383e-06,1.0017718898556442
var2_student,62,structured_q0,0.3941047470434574,1.9129247888633193e-06,0.9467907575804153
var2_student,62,residual_qr_50,0.3943295702063086,1.962492139870475e-06,1.0430709662415025
var2_student,63,sample,0.3150140932381163,2.1163279369172754e-06,0.9963888085693201
var2_student,63,ledoit_wolf,0.31827447855364793,2.0741298164399624e-06,0.919080233515651
var2_student,63,oas,0.3182571680850342,2.0743457005141354e-06,0.919490114765073
var2_student,63,pca4,0.3118339289733058,1.7916083871764348e-06,0.8100631118483471
var2_student,63,structured_q0,0.3144947469868192,1.8061899661678783e-06,0.7641426079630897
var2_student,63,residual_qr_50,0.3145883340145642,1.8915998813108538e-06,0.8137495288625847
var2_student,64,sample,0.41658445563618096,2.4419945845662855e-06,1.4087410202168607
var2_student,64,ledoit_wolf,0.4231716139691429,2.3781138556725587e-06,1.2668471448527103
var2_student,64,oas,0.4222388464796983,2.387231547552956e-06,1.2874250777943468
var2_student,64,pca4,0.41166379004939985,1.9659940687079726e-06,0.9965707817422002
var2_student,64,structured_q0,0.4163366341022572,1.9664653671618277e-06,0.9272681200142266
var2_student,64,residual_qr_50,0.4163729674420149,2.1076433442055055e-06,1.0534927718189373
var2_student,65,sample,0.43095120574033147,2.5363793449485532e-06,1.632638089755204
var2_student,65,ledoit_wolf,0.4194332487635102,2.5002284085418867e-06,1.486112757914406
var2_student,65,oas,0.4194176266068385,2.5001769115416217e-06,1.4858964690586705
var2_student,65,pca4,0.4381353814395115,2.299027393422879e-06,1.2565297475740849
var2_student,65,structured_q0,0.43046985627347295,2.2930394690747077e-06,1.1784914844325984
var2_student,65,residual_qr_50,0.4305394377666083,2.353475780132029e-06,1.30365142430217
var2_student,66,sample,0.751472917654977,2.076177585398699e-06,1.2929599563976872
var2_student,66,ledoit_wolf,0.7318542590285964,2.0400660746538414e-06,1.190685742035798
var2_student,66,oas,0.7342378069175559,2.044639307474511e-06,1.2044018944712487
var2_student,66,pca4,0.7616976744270377,1.9469478540951338e-06,1.1381907030131082
var2_student,66,structured_q0,0.7512100362049613,1.9018073504421782e-06,1.0374899570014553
var2_student,66,residual_qr_50,0.7511989772602692,1.908060517615563e-06,1.0712264916042755
var2_student,67,sample,0.4430802985174423,1.9796770687466453e-06,1.4935967590569392
var2_student,67,ledoit_wolf,0.4221642831979656,1.9256752982391958e-06,1.2497289506172615
var2_student,67,oas,0.4308155963600055,1.947154768787813e-06,1.351139203434403
var2_student,67,pca4,0.45019848747379404,1.852537288662943e-06,1.2289665846423716
var2_student,67,structured_q0,0.44262684105299377,1.8398280875970963e-06,1.1354027361160222
var2_student,67,residual_qr_50,0.44275910891615095,1.85394498886112e-06,1.2150280268633125
var2_student,68,sample,0.518302398856981,3.2796904718948107e-06,1.6160692789843107
var2_student,68,ledoit_wolf,0.5227197355715976,3.215328586322791e-06,1.4940528151301387
var2_student,68,oas,0.5227067082445067,3.2155123275607903e-06,1.494420467821363
var2_student,68,pca4,0.5122640232538661,2.8079105094817717e-06,1.2824982726508702
var2_student,68,structured_q0,0.5171576590962966,2.7878563265808937e-06,1.1967873027709661
var2_student,68,residual_qr_50,0.5176054879393182,2.908918484760338e-06,1.2919742084672237
var2_student,69,sample,0.5274920382015292,2.143505780299933e-06,1.1613951552932067
var2_student,69,ledoit_wolf,0.5185910545458302,2.1082684923931227e-06,1.0708564661774618
var2_student,69,oas,0.5195581180043586,2.112306632888009e-06,1.0817031824937526
var2_student,69,pca4,0.5316797047244682,1.945148899465334e-06,1.0064973298520679
var2_student,69,structured_q0,0.5274043886833492,1.931397805910792e-06,0.9373252183982739
var2_student,69,residual_qr_50,0.5272835549766425,1.9814903637270587e-06,0.9899458811866274
var2_student,70,sample,0.3704316639468254,2.527662457319299e-06,1.539601032548478
var2_student,70,ledoit_wolf,0.3744632027259554,2.473580015561172e-06,1.402023500070573
var2_student,70,oas,0.3745418356115643,2.4725598628399515e-06,1.3992986504948806
var2_student,70,pca4,0.3672404832706101,2.2325323602606654e-06,1.2983473198563904
var2_student,70,structured_q0,0.37049658133850377,2.2258342522710557e-06,1.220959048758761
var2_student,70,residual_qr_50,0.3703734158223878,2.2952404495632656e-06,1.295024299228163
var2_student,71,sample,0.4227778848349568,2.8657690994847586e-06,1.6727240205281533
var2_student,71,ledoit_wolf,0.4284559449080473,2.816331083901332e-06,1.5285505697749158
var2_student,71,oas,0.42803588950414234,2.8198759378653527e-06,1.5392176008552154
var2_student,71,pca4,0.4167944969050344,2.5483716599705547e-06,1.3259598217238702
var2_student,71,structured_q0,0.42242736990453283,2.5031811259734476e-06,1.2046385912894462
var2_student,71,residual_qr_50,0.4224061353344445,2.599807343791623e-06,1.3245755432460011
var2_student,72,sample,0.25816687339780453,1.965489094197299e-06,1.2513942411942462
var2_student,72,ledoit_wolf,0.25873436296499275,1.9084398320718715e-06,1.1281859299404389
var2_student,72,oas,0.25866481923780305,1.9126946881483618e-06,1.1377808878807445
var2_student,72,pca4,0.25728981634043663,1.627918230548023e-06,1.0477190600845792
var2_student,72,structured_q0,0.2577313754454901,1.6203965539898483e-06,0.9716117656469351
var2_student,72,residual_qr_50,0.25778762568507363,1.711534691413277e-06,1.024479765675773
var2_student,73,sample,0.35899578398328547,1.5645553411429047e-06,1.0669580785651909
var2_student,73,ledoit_wolf,0.36202875005881346,1.5395426186003215e-06,0.976464279465974
var2_student,73,oas,0.36200082046022347,1.5397700591735566e-06,0.9773239941910676
var2_student,73,pca4,0.3553410434743851,1.4336773848060669e-06,0.8554972478740895
var2_student,73,structured_q0,0.35880195622923877,1.4288145233761305e-06,0.7991528368643315
var2_student,73,residual_qr_50,0.3588096858859344,1.4468004249369158e-06,0.8585494467236418
var2_student,74,sample,0.40835402602637527,3.129980481306247e-06,2.3260943432819814
var2_student,74,ledoit_wolf,0.40340817323549183,3.0492186895296763e-06,2.074737548602337
var2_student,74,oas,0.40388665485678904,3.0574493157513034e-06,2.1009412242155285
var2_student,74,pca4,0.4083266141034919,2.641481396317371e-06,1.8232278425167217
var2_student,74,structured_q0,0.4071709946187629,2.6570507814614373e-06,1.7176254704636489
var2_student,74,residual_qr_50,0.4076476670556995,2.7781382512559836e-06,1.83985487206438
var2_student,75,sample,0.42331607092483686,1.5767425451372002e-06,0.7840107852698488
var2_student,75,ledoit_wolf,0.42645240952364,1.557350515756702e-06,0.7354828089471335
var2_student,75,oas,0.4263233668183598,1.5581724835593062e-06,0.7376535216813287
var2_student,75,pca4,0.4194109631498197,1.4464908164926242e-06,0.7350470985056516
var2_student,75,structured_q0,0.42329330161573847,1.4332579057548484e-06,0.6869965329370947
var2_student,75,residual_qr_50,0.42322326177102226,1.4566677020288384e-06,0.6899936538875634
var2_student,76,sample,0.2461761335089287,2.331807843756528e-06,1.739100286876757
var2_student,76,ledoit_wolf,0.24885119984998635,2.3076516162484235e-06,1.6079211115098428
var2_student,76,oas,0.24892904978979227,2.3069967367155795e-06,1.604237925714935
var2_student,76,pca4,0.24781788876295271,2.1331516844109764e-06,1.327531479890357
